source,source_key,entity_type,release_window,window_start,window_end,entity_id,num_docs,inferred_log_docs,log_doc_rate
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Qt Project Website,6,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Qt Quality Assurance Infrastructure,178,16,0.089888
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Qt Tools for Android,1,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Qt Visual Studio Tools,42,9,0.214286
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Qt WebBrowser,1,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Qt for Python,108,51,0.472222
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Quarkus,204,23,0.112745
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Quarkus Documentation,26,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Quick Reload,1,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,RDO Project,27,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,RESTEasy,60,7,0.116667
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,RH,59,8,0.135593
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,RHEL,21,7,0.333333
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,RHEL Conversions,45,15,0.333333
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,RHEL Documentation,1,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,RHEL Testing,3,3,1.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,RHOS Request for Features,1,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Rampart,1,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Ranger,136,23,0.169118
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Ratis,67,8,0.119403
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Reactive JVM Platform,9,1,0.111111
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Red Hat 3scale API Management,166,13,0.078313
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Red Hat Advanced Cluster Management,637,85,0.133438
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Red Hat Build of Apache Camel for Quarkus,127,3,0.023622
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Red Hat Data Grid,35,4,0.114286
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Red Hat Decision Manager,2,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Red Hat Directory Server,2,1,0.500000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Red Hat Fuse,606,46,0.075908
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Red Hat Insights Engineering,13,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Red Hat Offline Knowledge Portal,2,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Red Hat OpenBridge,245,45,0.183673
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Red Hat OpenShift Data Science,708,35,0.049435
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Red Hat OpenShift Dev Spaces (formerly CodeReady Workspaces),252,80,0.317460
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Red Hat OpenStack Services on OpenShift,259,13,0.050193
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Red Hat Process Automation Manager,67,18,0.268657
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Red Hat Service Interconnect (Skupper),5,1,0.200000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Red Hat Workload Availability,3,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Red Hat build of Apache Camel for Spring Boot,162,10,0.061728
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Red Hat build of Keycloak,2,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Red Hat build of OptaPlanner,25,4,0.160000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Ruby Driver,77,6,0.077922
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Rust Driver,93,5,0.053763
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,S2U UNIDIGITAL 2023,48,11,0.229167
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,SAML for Atlassian Data Center,5,1,0.200000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Sakai,474,95,0.200422
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Samza,12,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Santuario,3,1,0.333333
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Satellite,366,40,0.109290
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Security Data,13,2,0.153846
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Server Deployments and Scale,5,2,0.400000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Server Platform Frontend,25,1,0.040000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Serverless logic,25,4,0.160000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,ServiceMix,144,2,0.013889
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,ServiceMix Components,13,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Shared Access Layer,1,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Shiro,14,4,0.285714
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Sidecar for Apache Cassandra,7,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Singa,6,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Sling,180,22,0.122222
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Solr,235,44,0.187234
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Sourcetree For Mac,37,5,0.135135
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Sourcetree for Windows,69,24,0.347826
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Spark,1502,181,0.120506
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Spark Connector,20,7,0.350000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Spatial Information Systems,8,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Statuspage,5,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,StreamPipes,70,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Struts 2,57,7,0.122807
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Subscription Watch,78,3,0.038462
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Subversion,2,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Superset,1,1,1.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Syncope,23,4,0.173913
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,SystemDS,49,4,0.081633
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,TEST Defect Tracking Project,36,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,TOREE,2,2,1.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Tapestry 5,7,6,0.857143
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Teiid,2,1,0.500000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Test Project,1,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Thrift,58,13,0.224138
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Tika,105,10,0.095238
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,TinkerPop,62,14,0.225806
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,TomEE,104,10,0.096154
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Tools (JBoss Tools),156,35,0.224359
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,UIMA,2,1,0.500000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Undertow,63,10,0.158730
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,VS Code Extension,13,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Velocity,1,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Velocity Tools,3,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Virtualization Strategy,10,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Visual Design,28,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Visual Studio,10,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,WINDUP ,86,8,0.093023
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,WINDUPRULE ,51,3,0.058824
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,WSS4J,1,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Web Terminal for OpenShift,5,1,0.200000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Weld,8,2,0.250000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Whimsy,4,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Who's Looking for OnDemand,1,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Wicket,24,4,0.166667
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,WildFly,476,53,0.111345
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,WildFly Arquillian,14,2,0.142857
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,WildFly Core,134,19,0.141791
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,WildFly Discovery,1,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,WildFly EJB HTTP Client,22,1,0.045455
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,WildFly Elytron,86,5,0.058140
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,WildFly Elytron EE,4,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,WildFly Elytron MicroProfile,3,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,WildFly Maven Plugin,5,1,0.200000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,WildFly Naming Client,11,1,0.090909
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,WildFly OpenSSL,6,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,WildFly OpenSSL Natives,7,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,WildFly Transaction Client,19,1,0.052632
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,WildFly WIP,9,5,0.555556
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,WiredTiger,619,188,0.303716
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,XBean,3,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,XMLBeans,4,1,0.250000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,XMLGraphicsCommons,3,1,0.333333
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,XNIO,5,1,0.200000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,XalanC,1,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Xerces,4,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Xerces2,2,1,0.500000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,XmlSchema,2,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Yetus,18,1,0.055556
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Zeppelin,63,16,0.253968
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,ZooKeeper,47,14,0.297872
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,cTAKES,6,1,0.166667
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,jBPM,26,12,0.461538
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,jboss.org,5,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,jclouds (Retired) (Retired),3,1,0.333333
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,mod_cluster,5,3,0.600000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,repository.jboss.org/nexus,37,1,0.027027
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,A,7,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,AMQ Broker,253,44,0.173913
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,AMQ Clients,7,2,0.285714
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,AMQ Documentation,4,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,AMQ Interconnect,1,1,1.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,AMQ Streams,202,14,0.069307
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,ActiveMQ (Read,63,10,0.158730
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,ActiveMQ .Net,5,1,0.200000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,ActiveObjects,3,1,0.333333
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Activity Streams,3,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Admin Experience,78,5,0.064103
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Agent,104,4,0.038462
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Agroal,4,1,0.250000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Airavata,16,4,0.250000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Ambari,100,26,0.260000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Analytics,23,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Ansible Automation Platform RFEs,122,7,0.057377
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Apache AGE,1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Apache AsterixDB,74,7,0.094595
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Apache Avro,52,14,0.269231
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Apache Cassandra,360,138,0.383333
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Apache Celeborn,384,20,0.052083
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Apache Commons All,1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Apache Curator,11,1,0.090909
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Apache Drill,46,7,0.152174
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Apache Dubbo,30,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Apache ECharts,1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Apache Fineract,79,5,0.063291
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Apache Freemarker,2,1,0.500000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Apache Gobblin,69,3,0.043478
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Apache Gora (Retired),15,3,0.200000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Apache HAWQ (Retired),3,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Apache Hudi,669,88,0.131540
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Apache IoTDB,512,67,0.130859
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Apache Jena,3,1,0.333333
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Apache Knox,48,4,0.083333
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Apache MADlib,2,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Apache Maven Resource Bundles (Moved to GitHub Issues),9,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Apache NiFi,484,62,0.128099
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Apache NiFi MiNiFi C++,91,10,0.109890
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Apache Ozone,791,198,0.250316
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Apache RAT,2,1,0.500000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Apache Roller,5,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Apache SCIMple,1,1,1.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Apache Science Data Analytics Platform,36,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Apache Sedona,51,10,0.196078
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Apache ServiceComb,41,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Apache Storm,26,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Apache Submarine,20,4,0.200000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Apache Tez,28,9,0.321429
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Apache Unomi,52,9,0.173077
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Apache Wayang,1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Apache YuniKorn,186,26,0.139785
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,AppFormer,2,1,0.500000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Application Links,1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Archiva (Retired),1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Aries,2,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Arquillian,1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Artemis,144,24,0.166667
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Atlas,32,7,0.218750
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Atlas SQL,6,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Atlassian Cloud,45,4,0.088889
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Atlassian Connect,2,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Atlassian Connect Express (Node.js),1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Atlassian Connect JavaScript API,5,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Atlassian Connect Spring Boot,4,1,0.250000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Atlassian Connect in Jira Cloud,25,2,0.080000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Atlassian Ecosystem,7,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Atlassian Guard,50,4,0.080000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Atlassian Intelligence,21,2,0.095238
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Atlassian Internationalization,44,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Atlassian Marketplace,11,1,0.090909
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Atlassian Maven Plugin Suite,6,1,0.166667
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Atlassian Plugins,2,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Atlassian Product Integrations,21,2,0.095238
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Atlassian REST,11,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Atlassian Troubleshooting & Support Tools Plugin,5,1,0.200000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Atlassian User Interface,8,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Atlassian WebHooks Plugin,7,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Attic,1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Automation for Cloud,114,9,0.078947
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Automation for Jira Server,37,3,0.081081
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Axiom,2,2,1.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Axis,1,1,1.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Axis2,5,2,0.400000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,BVal,1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Bahir (Retired),3,1,0.333333
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Bamboo Data Center,96,26,0.270833
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,BatchEE,5,1,0.200000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Batik,2,1,0.500000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Bigtop,42,15,0.357143
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Bitbucket Cloud,257,11,0.042802
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Bitbucket Data Center,150,24,0.160000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,BxMS Documentation,24,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Byteman,3,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,C Driver,67,9,0.134328
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,C# Driver,160,53,0.331250
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,C++ Driver,49,3,0.061224
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,CXF,30,11,0.366667
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Calcite,216,39,0.180556
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Camel,688,78,0.113372
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Causeway,133,1,0.007519
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Cayenne,17,3,0.176471
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,CentOS Stream Pipeline,98,20,0.204082
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Cert Manager support for Red Hat OpenShift,30,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Certification Partner Experience Public,19,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Clair,9,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Client,2,1,0.500000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Cloud Enablement,18,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Cloud Infrastructure Security & Compliance,90,4,0.044444
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Cloud Native Runtimes (CNR) Documentation,8,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,CloudStack,9,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Cluster Integration and Delivery,5,1,0.200000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Cluster Observability Operator,1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Cockpit,56,2,0.035714
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Coin,43,5,0.116279
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Comdev GSOC,53,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commerce,2,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons BCEL,1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons BSF,2,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons BeanUtils,1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons CLI,1,1,1.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons CSV,1,1,1.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons Collections,2,1,0.500000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons Compress,6,2,0.333333
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons Configuration,4,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons DBCP,1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons Daemon,8,5,0.625000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons DbUtils,2,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons Digester,1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons FileUpload,2,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons IO,6,2,0.333333
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons Imaging,12,3,0.250000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons JCS,1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons JEXL,5,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons Lang,3,1,0.333333
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons Math,7,1,0.142857
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons Net,2,1,0.500000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons Numbers,2,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons Pool,2,2,1.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons Statistics,6,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons VFS,7,4,0.571429
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons Validator,2,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Community Development,6,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Compass,330,11,0.033333
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Confluence Cloud,559,49,0.087657
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Confluence Data Center,264,43,0.162879
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Container Tools,44,3,0.068182
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Content Gateway,9,1,0.111111
